Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
864	:	1681689535.487	     0.487	0	0	5	0	mkdir -p ./output/output_y0_0.32_z0_0.94 &&          ./mzasolve 0.32 0.94 ./output/output_y0_0.32_z0_0.94/timeseries_y0_0.32_z0_0.94.nc > ./output/output_y0_0.32_z0_0.94/output_y0_0.32_z0_0.94.txt
865	:	1681689535.558	     0.543	0	0	5	0	mkdir -p ./output/output_y0_0.32_z0_0.96 &&          ./mzasolve 0.32 0.96 ./output/output_y0_0.32_z0_0.96/timeseries_y0_0.32_z0_0.96.nc > ./output/output_y0_0.32_z0_0.96/output_y0_0.32_z0_0.96.txt
866	:	1681689535.697	     0.503	0	0	5	0	mkdir -p ./output/output_y0_0.32_z0_0.98 &&          ./mzasolve 0.32 0.98 ./output/output_y0_0.32_z0_0.98/timeseries_y0_0.32_z0_0.98.nc > ./output/output_y0_0.32_z0_0.98/output_y0_0.32_z0_0.98.txt
844	:	1681689531.936	     4.284	0	0	0	0	mkdir -p ./output/output_y0_0.32_z0_0.54 &&          ./mzasolve 0.32 0.54 ./output/output_y0_0.32_z0_0.54/timeseries_y0_0.32_z0_0.54.nc > ./output/output_y0_0.32_z0_0.54/output_y0_0.32_z0_0.54.txt
867	:	1681689535.738	     0.498	0	0	5	0	mkdir -p ./output/output_y0_0.32_z0_1.00 &&          ./mzasolve 0.32 1.00 ./output/output_y0_0.32_z0_1.00/timeseries_y0_0.32_z0_1.00.nc > ./output/output_y0_0.32_z0_1.00/output_y0_0.32_z0_1.00.txt
845	:	1681689532.039	     4.325	0	0	0	0	mkdir -p ./output/output_y0_0.32_z0_0.56 &&          ./mzasolve 0.32 0.56 ./output/output_y0_0.32_z0_0.56/timeseries_y0_0.32_z0_0.56.nc > ./output/output_y0_0.32_z0_0.56/output_y0_0.32_z0_0.56.txt
846	:	1681689533.807	     4.094	0	0	0	0	mkdir -p ./output/output_y0_0.32_z0_0.58 &&          ./mzasolve 0.32 0.58 ./output/output_y0_0.32_z0_0.58/timeseries_y0_0.32_z0_0.58.nc > ./output/output_y0_0.32_z0_0.58/output_y0_0.32_z0_0.58.txt
847	:	1681689533.901	     4.377	0	0	0	0	mkdir -p ./output/output_y0_0.32_z0_0.60 &&          ./mzasolve 0.32 0.60 ./output/output_y0_0.32_z0_0.60/timeseries_y0_0.32_z0_0.60.nc > ./output/output_y0_0.32_z0_0.60/output_y0_0.32_z0_0.60.txt
848	:	1681689533.978	     4.865	0	0	0	0	mkdir -p ./output/output_y0_0.32_z0_0.62 &&          ./mzasolve 0.32 0.62 ./output/output_y0_0.32_z0_0.62/timeseries_y0_0.32_z0_0.62.nc > ./output/output_y0_0.32_z0_0.62/output_y0_0.32_z0_0.62.txt
868	:	1681689535.771	     3.791	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.00 &&          ./mzasolve 0.34 0.00 ./output/output_y0_0.34_z0_0.00/timeseries_y0_0.34_z0_0.00.nc > ./output/output_y0_0.34_z0_0.00/output_y0_0.34_z0_0.00.txt
850	:	1681689534.185	     5.983	0	0	0	0	mkdir -p ./output/output_y0_0.32_z0_0.66 &&          ./mzasolve 0.32 0.66 ./output/output_y0_0.32_z0_0.66/timeseries_y0_0.32_z0_0.66.nc > ./output/output_y0_0.32_z0_0.66/output_y0_0.32_z0_0.66.txt
875	:	1681689536.220	     4.135	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.14 &&          ./mzasolve 0.34 0.14 ./output/output_y0_0.34_z0_0.14/timeseries_y0_0.34_z0_0.14.nc > ./output/output_y0_0.34_z0_0.14/output_y0_0.34_z0_0.14.txt
869	:	1681689535.821	     4.659	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.02 &&          ./mzasolve 0.34 0.02 ./output/output_y0_0.34_z0_0.02/timeseries_y0_0.34_z0_0.02.nc > ./output/output_y0_0.34_z0_0.02/output_y0_0.34_z0_0.02.txt
873	:	1681689536.009	     4.511	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.10 &&          ./mzasolve 0.34 0.10 ./output/output_y0_0.34_z0_0.10/timeseries_y0_0.34_z0_0.10.nc > ./output/output_y0_0.34_z0_0.10/output_y0_0.34_z0_0.10.txt
872	:	1681689535.974	     4.594	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.08 &&          ./mzasolve 0.34 0.08 ./output/output_y0_0.34_z0_0.08/timeseries_y0_0.34_z0_0.08.nc > ./output/output_y0_0.34_z0_0.08/output_y0_0.34_z0_0.08.txt
876	:	1681689536.235	     4.348	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.16 &&          ./mzasolve 0.34 0.16 ./output/output_y0_0.34_z0_0.16/timeseries_y0_0.34_z0_0.16.nc > ./output/output_y0_0.34_z0_0.16/output_y0_0.34_z0_0.16.txt
849	:	1681689534.086	     6.522	0	0	0	0	mkdir -p ./output/output_y0_0.32_z0_0.64 &&          ./mzasolve 0.32 0.64 ./output/output_y0_0.32_z0_0.64/timeseries_y0_0.32_z0_0.64.nc > ./output/output_y0_0.32_z0_0.64/output_y0_0.32_z0_0.64.txt
870	:	1681689535.865	     4.756	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.04 &&          ./mzasolve 0.34 0.04 ./output/output_y0_0.34_z0_0.04/timeseries_y0_0.34_z0_0.04.nc > ./output/output_y0_0.34_z0_0.04/output_y0_0.34_z0_0.04.txt
871	:	1681689535.956	     4.717	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.06 &&          ./mzasolve 0.34 0.06 ./output/output_y0_0.34_z0_0.06/timeseries_y0_0.34_z0_0.06.nc > ./output/output_y0_0.34_z0_0.06/output_y0_0.34_z0_0.06.txt
877	:	1681689536.247	     4.464	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.18 &&          ./mzasolve 0.34 0.18 ./output/output_y0_0.34_z0_0.18/timeseries_y0_0.34_z0_0.18.nc > ./output/output_y0_0.34_z0_0.18/output_y0_0.34_z0_0.18.txt
878	:	1681689536.407	     4.340	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.20 &&          ./mzasolve 0.34 0.20 ./output/output_y0_0.34_z0_0.20/timeseries_y0_0.34_z0_0.20.nc > ./output/output_y0_0.34_z0_0.20/output_y0_0.34_z0_0.20.txt
874	:	1681689536.200	     4.606	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.12 &&          ./mzasolve 0.34 0.12 ./output/output_y0_0.34_z0_0.12/timeseries_y0_0.34_z0_0.12.nc > ./output/output_y0_0.34_z0_0.12/output_y0_0.34_z0_0.12.txt
879	:	1681689537.926	     3.778	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.22 &&          ./mzasolve 0.34 0.22 ./output/output_y0_0.34_z0_0.22/timeseries_y0_0.34_z0_0.22.nc > ./output/output_y0_0.34_z0_0.22/output_y0_0.34_z0_0.22.txt
880	:	1681689538.295	     3.753	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.24 &&          ./mzasolve 0.34 0.24 ./output/output_y0_0.34_z0_0.24/timeseries_y0_0.34_z0_0.24.nc > ./output/output_y0_0.34_z0_0.24/output_y0_0.34_z0_0.24.txt
881	:	1681689538.929	     3.798	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.26 &&          ./mzasolve 0.34 0.26 ./output/output_y0_0.34_z0_0.26/timeseries_y0_0.34_z0_0.26.nc > ./output/output_y0_0.34_z0_0.26/output_y0_0.34_z0_0.26.txt
882	:	1681689539.581	     3.722	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.28 &&          ./mzasolve 0.34 0.28 ./output/output_y0_0.34_z0_0.28/timeseries_y0_0.34_z0_0.28.nc > ./output/output_y0_0.34_z0_0.28/output_y0_0.34_z0_0.28.txt
883	:	1681689540.201	     3.745	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.30 &&          ./mzasolve 0.34 0.30 ./output/output_y0_0.34_z0_0.30/timeseries_y0_0.34_z0_0.30.nc > ./output/output_y0_0.34_z0_0.30/output_y0_0.34_z0_0.30.txt
884	:	1681689540.397	     3.684	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.32 &&          ./mzasolve 0.34 0.32 ./output/output_y0_0.34_z0_0.32/timeseries_y0_0.34_z0_0.32.nc > ./output/output_y0_0.34_z0_0.32/output_y0_0.34_z0_0.32.txt
885	:	1681689540.520	     4.430	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.34 &&          ./mzasolve 0.34 0.34 ./output/output_y0_0.34_z0_0.34/timeseries_y0_0.34_z0_0.34.nc > ./output/output_y0_0.34_z0_0.34/output_y0_0.34_z0_0.34.txt
886	:	1681689540.567	     4.411	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.36 &&          ./mzasolve 0.34 0.36 ./output/output_y0_0.34_z0_0.36/timeseries_y0_0.34_z0_0.36.nc > ./output/output_y0_0.34_z0_0.36/output_y0_0.34_z0_0.36.txt
887	:	1681689540.582	     4.458	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.38 &&          ./mzasolve 0.34 0.38 ./output/output_y0_0.34_z0_0.38/timeseries_y0_0.34_z0_0.38.nc > ./output/output_y0_0.34_z0_0.38/output_y0_0.34_z0_0.38.txt
888	:	1681689540.607	     4.465	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.40 &&          ./mzasolve 0.34 0.40 ./output/output_y0_0.34_z0_0.40/timeseries_y0_0.34_z0_0.40.nc > ./output/output_y0_0.34_z0_0.40/output_y0_0.34_z0_0.40.txt
889	:	1681689540.621	     4.478	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.42 &&          ./mzasolve 0.34 0.42 ./output/output_y0_0.34_z0_0.42/timeseries_y0_0.34_z0_0.42.nc > ./output/output_y0_0.34_z0_0.42/output_y0_0.34_z0_0.42.txt
890	:	1681689540.673	     4.441	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.44 &&          ./mzasolve 0.34 0.44 ./output/output_y0_0.34_z0_0.44/timeseries_y0_0.34_z0_0.44.nc > ./output/output_y0_0.34_z0_0.44/output_y0_0.34_z0_0.44.txt
891	:	1681689540.712	     4.435	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.46 &&          ./mzasolve 0.34 0.46 ./output/output_y0_0.34_z0_0.46/timeseries_y0_0.34_z0_0.46.nc > ./output/output_y0_0.34_z0_0.46/output_y0_0.34_z0_0.46.txt
892	:	1681689540.747	     4.485	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.48 &&          ./mzasolve 0.34 0.48 ./output/output_y0_0.34_z0_0.48/timeseries_y0_0.34_z0_0.48.nc > ./output/output_y0_0.34_z0_0.48/output_y0_0.34_z0_0.48.txt
893	:	1681689540.794	     4.479	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.50 &&          ./mzasolve 0.34 0.50 ./output/output_y0_0.34_z0_0.50/timeseries_y0_0.34_z0_0.50.nc > ./output/output_y0_0.34_z0_0.50/output_y0_0.34_z0_0.50.txt
894	:	1681689540.847	     4.454	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.52 &&          ./mzasolve 0.34 0.52 ./output/output_y0_0.34_z0_0.52/timeseries_y0_0.34_z0_0.52.nc > ./output/output_y0_0.34_z0_0.52/output_y0_0.34_z0_0.52.txt
901	:	1681689544.978	     0.381	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_0.66 &&          ./mzasolve 0.34 0.66 ./output/output_y0_0.34_z0_0.66/timeseries_y0_0.34_z0_0.66.nc > ./output/output_y0_0.34_z0_0.66/output_y0_0.34_z0_0.66.txt
902	:	1681689545.033	     0.352	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_0.68 &&          ./mzasolve 0.34 0.68 ./output/output_y0_0.34_z0_0.68/timeseries_y0_0.34_z0_0.68.nc > ./output/output_y0_0.34_z0_0.68/output_y0_0.34_z0_0.68.txt
903	:	1681689545.072	     0.447	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_0.70 &&          ./mzasolve 0.34 0.70 ./output/output_y0_0.34_z0_0.70/timeseries_y0_0.34_z0_0.70.nc > ./output/output_y0_0.34_z0_0.70/output_y0_0.34_z0_0.70.txt
904	:	1681689545.099	     0.447	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_0.72 &&          ./mzasolve 0.34 0.72 ./output/output_y0_0.34_z0_0.72/timeseries_y0_0.34_z0_0.72.nc > ./output/output_y0_0.34_z0_0.72/output_y0_0.34_z0_0.72.txt
905	:	1681689545.115	     0.443	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_0.74 &&          ./mzasolve 0.34 0.74 ./output/output_y0_0.34_z0_0.74/timeseries_y0_0.34_z0_0.74.nc > ./output/output_y0_0.34_z0_0.74/output_y0_0.34_z0_0.74.txt
906	:	1681689545.146	     0.438	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_0.76 &&          ./mzasolve 0.34 0.76 ./output/output_y0_0.34_z0_0.76/timeseries_y0_0.34_z0_0.76.nc > ./output/output_y0_0.34_z0_0.76/output_y0_0.34_z0_0.76.txt
907	:	1681689545.231	     0.374	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_0.78 &&          ./mzasolve 0.34 0.78 ./output/output_y0_0.34_z0_0.78/timeseries_y0_0.34_z0_0.78.nc > ./output/output_y0_0.34_z0_0.78/output_y0_0.34_z0_0.78.txt
908	:	1681689545.272	     0.363	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_0.80 &&          ./mzasolve 0.34 0.80 ./output/output_y0_0.34_z0_0.80/timeseries_y0_0.34_z0_0.80.nc > ./output/output_y0_0.34_z0_0.80/output_y0_0.34_z0_0.80.txt
895	:	1681689541.735	     3.941	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.54 &&          ./mzasolve 0.34 0.54 ./output/output_y0_0.34_z0_0.54/timeseries_y0_0.34_z0_0.54.nc > ./output/output_y0_0.34_z0_0.54/output_y0_0.34_z0_0.54.txt
909	:	1681689545.301	     0.410	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_0.82 &&          ./mzasolve 0.34 0.82 ./output/output_y0_0.34_z0_0.82/timeseries_y0_0.34_z0_0.82.nc > ./output/output_y0_0.34_z0_0.82/output_y0_0.34_z0_0.82.txt
910	:	1681689545.359	     0.384	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_0.84 &&          ./mzasolve 0.34 0.84 ./output/output_y0_0.34_z0_0.84/timeseries_y0_0.34_z0_0.84.nc > ./output/output_y0_0.34_z0_0.84/output_y0_0.34_z0_0.84.txt
911	:	1681689545.385	     0.375	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_0.86 &&          ./mzasolve 0.34 0.86 ./output/output_y0_0.34_z0_0.86/timeseries_y0_0.34_z0_0.86.nc > ./output/output_y0_0.34_z0_0.86/output_y0_0.34_z0_0.86.txt
912	:	1681689545.432	     0.341	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_0.88 &&          ./mzasolve 0.34 0.88 ./output/output_y0_0.34_z0_0.88/timeseries_y0_0.34_z0_0.88.nc > ./output/output_y0_0.34_z0_0.88/output_y0_0.34_z0_0.88.txt
914	:	1681689545.557	     0.265	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_0.92 &&          ./mzasolve 0.34 0.92 ./output/output_y0_0.34_z0_0.92/timeseries_y0_0.34_z0_0.92.nc > ./output/output_y0_0.34_z0_0.92/output_y0_0.34_z0_0.92.txt
913	:	1681689545.546	     0.322	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_0.90 &&          ./mzasolve 0.34 0.90 ./output/output_y0_0.34_z0_0.90/timeseries_y0_0.34_z0_0.90.nc > ./output/output_y0_0.34_z0_0.90/output_y0_0.34_z0_0.90.txt
915	:	1681689545.583	     0.376	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_0.94 &&          ./mzasolve 0.34 0.94 ./output/output_y0_0.34_z0_0.94/timeseries_y0_0.34_z0_0.94.nc > ./output/output_y0_0.34_z0_0.94/output_y0_0.34_z0_0.94.txt
916	:	1681689545.605	     0.362	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_0.96 &&          ./mzasolve 0.34 0.96 ./output/output_y0_0.34_z0_0.96/timeseries_y0_0.34_z0_0.96.nc > ./output/output_y0_0.34_z0_0.96/output_y0_0.34_z0_0.96.txt
917	:	1681689545.636	     0.356	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_0.98 &&          ./mzasolve 0.34 0.98 ./output/output_y0_0.34_z0_0.98/timeseries_y0_0.34_z0_0.98.nc > ./output/output_y0_0.34_z0_0.98/output_y0_0.34_z0_0.98.txt
918	:	1681689545.675	     0.354	0	0	5	0	mkdir -p ./output/output_y0_0.34_z0_1.00 &&          ./mzasolve 0.34 1.00 ./output/output_y0_0.34_z0_1.00/timeseries_y0_0.34_z0_1.00.nc > ./output/output_y0_0.34_z0_1.00/output_y0_0.34_z0_1.00.txt
896	:	1681689542.063	     4.019	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.56 &&          ./mzasolve 0.34 0.56 ./output/output_y0_0.34_z0_0.56/timeseries_y0_0.34_z0_0.56.nc > ./output/output_y0_0.34_z0_0.56/output_y0_0.34_z0_0.56.txt
897	:	1681689542.756	     4.810	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.58 &&          ./mzasolve 0.34 0.58 ./output/output_y0_0.34_z0_0.58/timeseries_y0_0.34_z0_0.58.nc > ./output/output_y0_0.34_z0_0.58/output_y0_0.34_z0_0.58.txt
898	:	1681689543.358	     4.443	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.60 &&          ./mzasolve 0.34 0.60 ./output/output_y0_0.34_z0_0.60/timeseries_y0_0.34_z0_0.60.nc > ./output/output_y0_0.34_z0_0.60/output_y0_0.34_z0_0.60.txt
899	:	1681689543.973	     4.475	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.62 &&          ./mzasolve 0.34 0.62 ./output/output_y0_0.34_z0_0.62/timeseries_y0_0.34_z0_0.62.nc > ./output/output_y0_0.34_z0_0.62/output_y0_0.34_z0_0.62.txt
900	:	1681689544.147	     4.450	0	0	0	0	mkdir -p ./output/output_y0_0.34_z0_0.64 &&          ./mzasolve 0.34 0.64 ./output/output_y0_0.34_z0_0.64/timeseries_y0_0.34_z0_0.64.nc > ./output/output_y0_0.34_z0_0.64/output_y0_0.34_z0_0.64.txt
919	:	1681689545.711	     4.539	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.00 &&          ./mzasolve 0.36 0.00 ./output/output_y0_0.36_z0_0.00/timeseries_y0_0.36_z0_0.00.nc > ./output/output_y0_0.36_z0_0.00/output_y0_0.36_z0_0.00.txt
920	:	1681689545.742	     5.322	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.02 &&          ./mzasolve 0.36 0.02 ./output/output_y0_0.36_z0_0.02/timeseries_y0_0.36_z0_0.02.nc > ./output/output_y0_0.36_z0_0.02/output_y0_0.36_z0_0.02.txt
921	:	1681689545.760	     5.484	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.04 &&          ./mzasolve 0.36 0.04 ./output/output_y0_0.36_z0_0.04/timeseries_y0_0.36_z0_0.04.nc > ./output/output_y0_0.36_z0_0.04/output_y0_0.36_z0_0.04.txt
922	:	1681689545.772	     5.582	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.06 &&          ./mzasolve 0.36 0.06 ./output/output_y0_0.36_z0_0.06/timeseries_y0_0.36_z0_0.06.nc > ./output/output_y0_0.36_z0_0.06/output_y0_0.36_z0_0.06.txt
923	:	1681689545.784	     5.629	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.08 &&          ./mzasolve 0.36 0.08 ./output/output_y0_0.36_z0_0.08/timeseries_y0_0.36_z0_0.08.nc > ./output/output_y0_0.36_z0_0.08/output_y0_0.36_z0_0.08.txt
925	:	1681689545.922	     5.529	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.12 &&          ./mzasolve 0.36 0.12 ./output/output_y0_0.36_z0_0.12/timeseries_y0_0.36_z0_0.12.nc > ./output/output_y0_0.36_z0_0.12/output_y0_0.36_z0_0.12.txt
924	:	1681689545.867	     5.607	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.10 &&          ./mzasolve 0.36 0.10 ./output/output_y0_0.36_z0_0.10/timeseries_y0_0.36_z0_0.10.nc > ./output/output_y0_0.36_z0_0.10/output_y0_0.36_z0_0.10.txt
926	:	1681689545.968	     5.799	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.14 &&          ./mzasolve 0.36 0.14 ./output/output_y0_0.36_z0_0.14/timeseries_y0_0.36_z0_0.14.nc > ./output/output_y0_0.36_z0_0.14/output_y0_0.36_z0_0.14.txt
927	:	1681689545.991	     5.874	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.16 &&          ./mzasolve 0.36 0.16 ./output/output_y0_0.36_z0_0.16/timeseries_y0_0.36_z0_0.16.nc > ./output/output_y0_0.36_z0_0.16/output_y0_0.36_z0_0.16.txt
928	:	1681689546.020	     5.868	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.18 &&          ./mzasolve 0.36 0.18 ./output/output_y0_0.36_z0_0.18/timeseries_y0_0.36_z0_0.18.nc > ./output/output_y0_0.36_z0_0.18/output_y0_0.36_z0_0.18.txt
929	:	1681689546.061	     5.857	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.20 &&          ./mzasolve 0.36 0.20 ./output/output_y0_0.36_z0_0.20/timeseries_y0_0.36_z0_0.20.nc > ./output/output_y0_0.36_z0_0.20/output_y0_0.36_z0_0.20.txt
930	:	1681689546.107	     5.835	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.22 &&          ./mzasolve 0.36 0.22 ./output/output_y0_0.36_z0_0.22/timeseries_y0_0.36_z0_0.22.nc > ./output/output_y0_0.36_z0_0.22/output_y0_0.36_z0_0.22.txt
931	:	1681689547.691	     4.305	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.24 &&          ./mzasolve 0.36 0.24 ./output/output_y0_0.36_z0_0.24/timeseries_y0_0.36_z0_0.24.nc > ./output/output_y0_0.36_z0_0.24/output_y0_0.36_z0_0.24.txt
932	:	1681689547.915	     4.242	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.26 &&          ./mzasolve 0.36 0.26 ./output/output_y0_0.36_z0_0.26/timeseries_y0_0.36_z0_0.26.nc > ./output/output_y0_0.36_z0_0.26/output_y0_0.36_z0_0.26.txt
933	:	1681689548.494	     3.901	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.28 &&          ./mzasolve 0.36 0.28 ./output/output_y0_0.36_z0_0.28/timeseries_y0_0.36_z0_0.28.nc > ./output/output_y0_0.36_z0_0.28/output_y0_0.36_z0_0.28.txt
934	:	1681689548.618	     4.088	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.30 &&          ./mzasolve 0.36 0.30 ./output/output_y0_0.36_z0_0.30/timeseries_y0_0.36_z0_0.30.nc > ./output/output_y0_0.36_z0_0.30/output_y0_0.36_z0_0.30.txt
936	:	1681689551.082	     4.424	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.34 &&          ./mzasolve 0.36 0.34 ./output/output_y0_0.36_z0_0.34/timeseries_y0_0.36_z0_0.34.nc > ./output/output_y0_0.36_z0_0.34/output_y0_0.36_z0_0.34.txt
935	:	1681689550.313	     5.250	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.32 &&          ./mzasolve 0.36 0.32 ./output/output_y0_0.36_z0_0.32/timeseries_y0_0.36_z0_0.32.nc > ./output/output_y0_0.36_z0_0.32/output_y0_0.36_z0_0.32.txt
937	:	1681689551.281	     4.334	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.36 &&          ./mzasolve 0.36 0.36 ./output/output_y0_0.36_z0_0.36/timeseries_y0_0.36_z0_0.36.nc > ./output/output_y0_0.36_z0_0.36/output_y0_0.36_z0_0.36.txt
938	:	1681689551.382	     4.263	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.38 &&          ./mzasolve 0.36 0.38 ./output/output_y0_0.36_z0_0.38/timeseries_y0_0.36_z0_0.38.nc > ./output/output_y0_0.36_z0_0.38/output_y0_0.36_z0_0.38.txt
939	:	1681689551.450	     4.236	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.40 &&          ./mzasolve 0.36 0.40 ./output/output_y0_0.36_z0_0.40/timeseries_y0_0.36_z0_0.40.nc > ./output/output_y0_0.36_z0_0.40/output_y0_0.36_z0_0.40.txt
940	:	1681689551.474	     4.226	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.42 &&          ./mzasolve 0.36 0.42 ./output/output_y0_0.36_z0_0.42/timeseries_y0_0.36_z0_0.42.nc > ./output/output_y0_0.36_z0_0.42/output_y0_0.36_z0_0.42.txt
941	:	1681689551.501	     4.220	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.44 &&          ./mzasolve 0.36 0.44 ./output/output_y0_0.36_z0_0.44/timeseries_y0_0.36_z0_0.44.nc > ./output/output_y0_0.36_z0_0.44/output_y0_0.36_z0_0.44.txt
942	:	1681689551.822	     3.928	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.46 &&          ./mzasolve 0.36 0.46 ./output/output_y0_0.36_z0_0.46/timeseries_y0_0.36_z0_0.46.nc > ./output/output_y0_0.36_z0_0.46/output_y0_0.36_z0_0.46.txt
943	:	1681689551.888	     3.895	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.48 &&          ./mzasolve 0.36 0.48 ./output/output_y0_0.36_z0_0.48/timeseries_y0_0.36_z0_0.48.nc > ./output/output_y0_0.36_z0_0.48/output_y0_0.36_z0_0.48.txt
944	:	1681689551.918	     3.894	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.50 &&          ./mzasolve 0.36 0.50 ./output/output_y0_0.36_z0_0.50/timeseries_y0_0.36_z0_0.50.nc > ./output/output_y0_0.36_z0_0.50/output_y0_0.36_z0_0.50.txt
945	:	1681689551.942	     4.012	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.52 &&          ./mzasolve 0.36 0.52 ./output/output_y0_0.36_z0_0.52/timeseries_y0_0.36_z0_0.52.nc > ./output/output_y0_0.36_z0_0.52/output_y0_0.36_z0_0.52.txt
946	:	1681689551.953	     4.016	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.54 &&          ./mzasolve 0.36 0.54 ./output/output_y0_0.36_z0_0.54/timeseries_y0_0.36_z0_0.54.nc > ./output/output_y0_0.36_z0_0.54/output_y0_0.36_z0_0.54.txt
947	:	1681689552.045	     3.965	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.56 &&          ./mzasolve 0.36 0.56 ./output/output_y0_0.36_z0_0.56/timeseries_y0_0.36_z0_0.56.nc > ./output/output_y0_0.36_z0_0.56/output_y0_0.36_z0_0.56.txt
952	:	1681689555.614	     0.483	0	0	5	0	mkdir -p ./output/output_y0_0.36_z0_0.66 &&          ./mzasolve 0.36 0.66 ./output/output_y0_0.36_z0_0.66/timeseries_y0_0.36_z0_0.66.nc > ./output/output_y0_0.36_z0_0.66/output_y0_0.36_z0_0.66.txt
948	:	1681689552.185	     4.002	0	0	0	0	mkdir -p ./output/output_y0_0.36_z0_0.58 &&          ./mzasolve 0.36 0.58 ./output/output_y0_0.36_z0_0.58/timeseries_y0_0.36_z0_0.58.nc > ./output/output_y0_0.36_z0_0.58/output_y0_0.36_z0_0.58.txt
